分拣中心,日期,小时,预测时货量
SC10,2023/12/04,0,3411.0
SC10,2023/12/04,1,2331.0
SC10,2023/12/04,2,1496.0
SC10,2023/12/04,3,1259.0
SC10,2023/12/04,4,1705.0
SC10,2023/12/04,5,1779.0
SC10,2023/12/04,6,150.0
SC10,2023/12/04,7,0.0
SC10,2023/12/04,8,0.0
SC10,2023/12/04,9,0.0
SC10,2023/12/04,10,765.0
SC10,2023/12/04,11,1798.0
SC10,2023/12/04,12,1073.0
SC10,2023/12/04,13,540.0
SC10,2023/12/04,14,503.0
SC10,2023/12/04,15,0.0
SC10,2023/12/04,16,0.0
SC10,2023/12/04,17,122.0
SC10,2023/12/04,18,615.0
SC10,2023/12/04,19,2907.0
SC10,2023/12/04,20,5058.0
SC10,2023/12/04,21,5200.0
SC10,2023/12/04,22,4191.0
SC10,2023/12/04,23,4593.0
SC10,2023/12/05,0,3502.0
SC10,2023/12/05,1,1720.0
SC10,2023/12/05,2,1245.0
SC10,2023/12/05,3,1122.0
SC10,2023/12/05,4,1569.0
SC10,2023/12/05,5,1721.0
SC10,2023/12/05,6,598.0
SC10,2023/12/05,7,0.0
SC10,2023/12/05,8,0.0
SC10,2023/12/05,9,0.0
SC10,2023/12/05,10,672.0
SC10,2023/12/05,11,1770.0
SC10,2023/12/05,12,998.0
SC10,2023/12/05,13,540.0
SC10,2023/12/05,14,455.0
SC10,2023/12/05,15,0.0
SC10,2023/12/05,16,0.0
SC10,2023/12/05,17,150.0
SC10,2023/12/05,18,797.0
SC10,2023/12/05,19,2938.0
SC10,2023/12/05,20,5045.0
SC10,2023/12/05,21,4949.0
SC10,2023/12/05,22,4406.0
SC10,2023/12/05,23,4844.0
SC10,2023/12/06,0,3566.0
SC10,2023/12/06,1,1568.0
SC10,2023/12/06,2,1207.0
SC10,2023/12/06,3,1169.0
SC10,2023/12/06,4,1601.0
SC10,2023/12/06,5,1348.0
SC10,2023/12/06,6,415.0
SC10,2023/12/06,7,0.0
SC10,2023/12/06,8,0.0
SC10,2023/12/06,9,0.0
SC10,2023/12/06,10,735.0
SC10,2023/12/06,11,1811.0
SC10,2023/12/06,12,982.0
SC10,2023/12/06,13,376.0
SC10,2023/12/06,14,431.0
SC10,2023/12/06,15,0.0
SC10,2023/12/06,16,0.0
SC10,2023/12/06,17,167.0
SC10,2023/12/06,18,660.0
SC10,2023/12/06,19,2706.0
SC10,2023/12/06,20,4929.0
SC10,2023/12/06,21,5183.0
SC10,2023/12/06,22,4473.0
SC10,2023/12/06,23,4535.0
SC10,2023/12/07,0,3409.0
SC10,2023/12/07,1,1353.0
SC10,2023/12/07,2,1688.0
SC10,2023/12/07,3,1036.0
SC10,2023/12/07,4,1259.0
SC10,2023/12/07,5,1477.0
SC10,2023/12/07,6,278.0
SC10,2023/12/07,7,0.0
SC10,2023/12/07,8,0.0
SC10,2023/12/07,9,0.0
SC10,2023/12/07,10,764.0
SC10,2023/12/07,11,1770.0
SC10,2023/12/07,12,948.0
SC10,2023/12/07,13,685.0
SC10,2023/12/07,14,404.0
SC10,2023/12/07,15,0.0
SC10,2023/12/07,16,0.0
SC10,2023/12/07,17,176.0
SC10,2023/12/07,18,642.0
SC10,2023/12/07,19,2580.0
SC10,2023/12/07,20,4861.0
SC10,2023/12/07,21,4992.0
SC10,2023/12/07,22,4168.0
SC10,2023/12/07,23,4718.0
SC10,2023/12/08,0,3590.0
SC10,2023/12/08,1,2180.0
SC10,2023/12/08,2,1490.0
SC10,2023/12/08,3,1051.0
SC10,2023/12/08,4,1651.0
SC10,2023/12/08,5,1675.0
SC10,2023/12/08,6,98.0
SC10,2023/12/08,7,0.0
SC10,2023/12/08,8,0.0
SC10,2023/12/08,9,0.0
SC10,2023/12/08,10,788.0
SC10,2023/12/08,11,1797.0
SC10,2023/12/08,12,1175.0
SC10,2023/12/08,13,459.0
SC10,2023/12/08,14,440.0
SC10,2023/12/08,15,0.0
SC10,2023/12/08,16,0.0
SC10,2023/12/08,17,147.0
SC10,2023/12/08,18,764.0
SC10,2023/12/08,19,2803.0
SC10,2023/12/08,20,4916.0
SC10,2023/12/08,21,5086.0
SC10,2023/12/08,22,4425.0
SC10,2023/12/08,23,4729.0
SC10,2023/12/09,0,3539.0
SC10,2023/12/09,1,2780.0
SC10,2023/12/09,2,1325.0
SC10,2023/12/09,3,1128.0
SC10,2023/12/09,4,1566.0
SC10,2023/12/09,5,1701.0
SC10,2023/12/09,6,320.0
SC10,2023/12/09,7,0.0
SC10,2023/12/09,8,0.0
SC10,2023/12/09,9,0.0
SC10,2023/12/09,10,738.0
SC10,2023/12/09,11,1806.0
SC10,2023/12/09,12,990.0
SC10,2023/12/09,13,729.0
SC10,2023/12/09,14,451.0
SC10,2023/12/09,15,0.0
SC10,2023/12/09,16,0.0
SC10,2023/12/09,17,143.0
SC10,2023/12/09,18,719.0
SC10,2023/12/09,19,2764.0
SC10,2023/12/09,20,5006.0
SC10,2023/12/09,21,5155.0
SC10,2023/12/09,22,3921.0
SC10,2023/12/09,23,4524.0
SC10,2023/12/10,0,3608.0
SC10,2023/12/10,1,1919.0
SC10,2023/12/10,2,1565.0
SC10,2023/12/10,3,1125.0
SC10,2023/12/10,4,1483.0
SC10,2023/12/10,5,1427.0
SC10,2023/12/10,6,406.0
SC10,2023/12/10,7,0.0
SC10,2023/12/10,8,0.0
SC10,2023/12/10,9,0.0
SC10,2023/12/10,10,624.0
SC10,2023/12/10,11,1841.0
SC10,2023/12/10,12,977.0
SC10,2023/12/10,13,467.0
SC10,2023/12/10,14,443.0
SC10,2023/12/10,15,0.0
SC10,2023/12/10,16,0.0
SC10,2023/12/10,17,115.0
SC10,2023/12/10,18,569.0
SC10,2023/12/10,19,2677.0
SC10,2023/12/10,20,4938.0
SC10,2023/12/10,21,5142.0
SC10,2023/12/10,22,4886.0
SC10,2023/12/10,23,4587.0
SC10,2023/12/11,0,3685.0
SC10,2023/12/11,1,1102.0
SC10,2023/12/11,2,1433.0
SC10,2023/12/11,3,1147.0
SC10,2023/12/11,4,1922.0
SC10,2023/12/11,5,1301.0
SC10,2023/12/11,6,386.0
SC10,2023/12/11,7,0.0
SC10,2023/12/11,8,0.0
SC10,2023/12/11,9,0.0
SC10,2023/12/11,10,622.0
SC10,2023/12/11,11,1879.0
SC10,2023/12/11,12,1092.0
SC10,2023/12/11,13,617.0
SC10,2023/12/11,14,423.0
SC10,2023/12/11,15,0.0
SC10,2023/12/11,16,0.0
SC10,2023/12/11,17,80.0
SC10,2023/12/11,18,506.0
SC10,2023/12/11,19,2610.0
SC10,2023/12/11,20,4866.0
SC10,2023/12/11,21,5290.0
SC10,2023/12/11,22,3645.0
SC10,2023/12/11,23,4837.0
SC10,2023/12/12,0,3679.0
SC10,2023/12/12,1,1570.0
SC10,2023/12/12,2,1241.0
SC10,2023/12/12,3,1126.0
SC10,2023/12/12,4,1774.0
SC10,2023/12/12,5,1518.0
SC10,2023/12/12,6,217.0
SC10,2023/12/12,7,0.0
SC10,2023/12/12,8,0.0
SC10,2023/12/12,9,0.0
SC10,2023/12/12,10,698.0
SC10,2023/12/12,11,1922.0
SC10,2023/12/12,12,1091.0
SC10,2023/12/12,13,526.0
SC10,2023/12/12,14,398.0
SC10,2023/12/12,15,0.0
SC10,2023/12/12,16,0.0
SC10,2023/12/12,17,78.0
SC10,2023/12/12,18,577.0
SC10,2023/12/12,19,2567.0
SC10,2023/12/12,20,4887.0
SC10,2023/12/12,21,5205.0
SC10,2023/12/12,22,5067.0
SC10,2023/12/12,23,4646.0
SC10,2023/12/13,0,3694.0
SC10,2023/12/13,1,2226.0
SC10,2023/12/13,2,1261.0
SC10,2023/12/13,3,1094.0
SC10,2023/12/13,4,1751.0
SC10,2023/12/13,5,1620.0
SC10,2023/12/13,6,148.0
SC10,2023/12/13,7,0.0
SC10,2023/12/13,8,0.0
SC10,2023/12/13,9,0.0
SC10,2023/12/13,10,718.0
SC10,2023/12/13,11,1955.0
SC10,2023/12/13,12,1051.0
SC10,2023/12/13,13,360.0
SC10,2023/12/13,14,410.0
SC10,2023/12/13,15,0.0
SC10,2023/12/13,16,0.0
SC10,2023/12/13,17,65.0
SC10,2023/12/13,18,504.0
SC10,2023/12/13,19,2680.0
SC10,2023/12/13,20,4935.0
SC10,2023/12/13,21,5369.0
SC10,2023/12/13,22,3866.0
SC10,2023/12/13,23,4581.0
SC10,2023/12/14,0,3659.0
SC10,2023/12/14,1,2839.0
SC10,2023/12/14,2,1182.0
SC10,2023/12/14,3,1028.0
SC10,2023/12/14,4,1707.0
SC10,2023/12/14,5,1493.0
SC10,2023/12/14,6,327.0
SC10,2023/12/14,7,0.0
SC10,2023/12/14,8,0.0
SC10,2023/12/14,9,0.0
SC10,2023/12/14,10,639.0
SC10,2023/12/14,11,1986.0
SC10,2023/12/14,12,1123.0
SC10,2023/12/14,13,573.0
SC10,2023/12/14,14,422.0
SC10,2023/12/14,15,0.0
SC10,2023/12/14,16,0.0
SC10,2023/12/14,17,69.0
SC10,2023/12/14,18,507.0
SC10,2023/12/14,19,2657.0
SC10,2023/12/14,20,4972.0
SC10,2023/12/14,21,5189.0
SC10,2023/12/14,22,4879.0
SC10,2023/12/14,23,4881.0
SC10,2023/12/15,0,3727.0
SC10,2023/12/15,1,2294.0
SC10,2023/12/15,2,1303.0
SC10,2023/12/15,3,983.0
SC10,2023/12/15,4,1666.0
SC10,2023/12/15,5,1262.0
SC10,2023/12/15,6,350.0
SC10,2023/12/15,7,0.0
SC10,2023/12/15,8,0.0
SC10,2023/12/15,9,0.0
SC10,2023/12/15,10,568.0
SC10,2023/12/15,11,2013.0
SC10,2023/12/15,12,1068.0
SC10,2023/12/15,13,244.0
SC10,2023/12/15,14,426.0
SC10,2023/12/15,15,0.0
SC10,2023/12/15,16,0.0
SC10,2023/12/15,17,80.0
SC10,2023/12/15,18,497.0
SC10,2023/12/15,19,2533.0
SC10,2023/12/15,20,4968.0
SC10,2023/12/15,21,5291.0
SC10,2023/12/15,22,3900.0
SC10,2023/12/15,23,4884.0
SC10,2023/12/16,0,3699.0
SC10,2023/12/16,1,1118.0
SC10,2023/12/16,2,1407.0
SC10,2023/12/16,3,940.0
SC10,2023/12/16,4,1398.0
SC10,2023/12/16,5,1346.0
SC10,2023/12/16,6,313.0
SC10,2023/12/16,7,0.0
SC10,2023/12/16,8,0.0
SC10,2023/12/16,9,0.0
SC10,2023/12/16,10,568.0
SC10,2023/12/16,11,2029.0
SC10,2023/12/16,12,1100.0
SC10,2023/12/16,13,512.0
SC10,2023/12/16,14,417.0
SC10,2023/12/16,15,0.0
SC10,2023/12/16,16,0.0
SC10,2023/12/16,17,86.0
SC10,2023/12/16,18,464.0
SC10,2023/12/16,19,2486.0
SC10,2023/12/16,20,4933.0
SC10,2023/12/16,21,5255.0
SC10,2023/12/16,22,4799.0
SC10,2023/12/16,23,4701.0
SC10,2023/12/17,0,3728.0
SC10,2023/12/17,1,1220.0
SC10,2023/12/17,2,1208.0
SC10,2023/12/17,3,921.0
SC10,2023/12/17,4,1495.0
SC10,2023/12/17,5,1515.0
SC10,2023/12/17,6,158.0
SC10,2023/12/17,7,0.0
SC10,2023/12/17,8,0.0
SC10,2023/12/17,9,0.0
SC10,2023/12/17,10,606.0
SC10,2023/12/17,11,2053.0
SC10,2023/12/17,12,1068.0
SC10,2023/12/17,13,313.0
SC10,2023/12/17,14,394.0
SC10,2023/12/17,15,0.0
SC10,2023/12/17,16,0.0
SC10,2023/12/17,17,102.0
SC10,2023/12/17,18,476.0
SC10,2023/12/17,19,2559.0
SC10,2023/12/17,20,4919.0
SC10,2023/12/17,21,5216.0
SC10,2023/12/17,22,4083.0
SC10,2023/12/17,23,4782.0
SC10,2023/12/18,0,3762.0
SC10,2023/12/18,1,2605.0
SC10,2023/12/18,2,1271.0
SC10,2023/12/18,3,916.0
SC10,2023/12/18,4,1429.0
SC10,2023/12/18,5,1488.0
SC10,2023/12/18,6,214.0
SC10,2023/12/18,7,0.0
SC10,2023/12/18,8,0.0
SC10,2023/12/18,9,0.0
SC10,2023/12/18,10,626.0
SC10,2023/12/18,11,2072.0
SC10,2023/12/18,12,1177.0
SC10,2023/12/18,13,459.0
SC10,2023/12/18,14,390.0
SC10,2023/12/18,15,0.0
SC10,2023/12/18,16,0.0
SC10,2023/12/18,17,96.0
SC10,2023/12/18,18,505.0
SC10,2023/12/18,19,2565.0
SC10,2023/12/18,20,4952.0
SC10,2023/12/18,21,5325.0
SC10,2023/12/18,22,4276.0
SC10,2023/12/18,23,4902.0
SC10,2023/12/19,0,3761.0
SC10,2023/12/19,1,3048.0
SC10,2023/12/19,2,1347.0
SC10,2023/12/19,3,915.0
SC10,2023/12/19,4,1284.0
SC10,2023/12/19,5,1286.0
SC10,2023/12/19,6,274.0
SC10,2023/12/19,7,0.0
SC10,2023/12/19,8,0.0
SC10,2023/12/19,9,0.0
SC10,2023/12/19,10,581.0
SC10,2023/12/19,11,2100.0
SC10,2023/12/19,12,1101.0
SC10,2023/12/19,13,432.0
SC10,2023/12/19,14,392.0
SC10,2023/12/19,15,0.0
SC10,2023/12/19,16,0.0
SC10,2023/12/19,17,90.0
SC10,2023/12/19,18,483.0
SC10,2023/12/19,19,2477.0
SC10,2023/12/19,20,4988.0
SC10,2023/12/19,21,5265.0
SC10,2023/12/19,22,4571.0
SC10,2023/12/19,23,4787.0
SC10,2023/12/20,0,3818.0
SC10,2023/12/20,1,2328.0
SC10,2023/12/20,2,1132.0
SC10,2023/12/20,3,921.0
SC10,2023/12/20,4,1614.0
SC10,2023/12/20,5,1220.0
SC10,2023/12/20,6,325.0
SC10,2023/12/20,7,0.0
SC10,2023/12/20,8,0.0
SC10,2023/12/20,9,0.0
SC10,2023/12/20,10,507.0
SC10,2023/12/20,11,2128.0
SC10,2023/12/20,12,1109.0
SC10,2023/12/20,13,352.0
SC10,2023/12/20,14,397.0
SC10,2023/12/20,15,0.0
SC10,2023/12/20,16,0.0
SC10,2023/12/20,17,84.0
SC10,2023/12/20,18,410.0
SC10,2023/12/20,19,2448.0
SC10,2023/12/20,20,4957.0
SC10,2023/12/20,21,5410.0
SC10,2023/12/20,22,3929.0
SC10,2023/12/20,23,4804.0
SC10,2023/12/21,0,3822.0
SC10,2023/12/21,1,1177.0
SC10,2023/12/21,2,1096.0
SC10,2023/12/21,3,911.0
SC10,2023/12/21,4,1528.0
SC10,2023/12/21,5,1380.0
SC10,2023/12/21,6,236.0
SC10,2023/12/21,7,0.0
SC10,2023/12/21,8,0.0
SC10,2023/12/21,9,0.0
SC10,2023/12/21,10,501.0
SC10,2023/12/21,11,2162.0
SC10,2023/12/21,12,1161.0
SC10,2023/12/21,13,551.0
SC10,2023/12/21,14,397.0
SC10,2023/12/21,15,0.0
SC10,2023/12/21,16,0.0
SC10,2023/12/21,17,64.0
SC10,2023/12/21,18,411.0
SC10,2023/12/21,19,2425.0
SC10,2023/12/21,20,4924.0
SC10,2023/12/21,21,5334.0
SC10,2023/12/21,22,4804.0
SC10,2023/12/21,23,4929.0
SC10,2023/12/22,0,3850.0
SC10,2023/12/22,1,1077.0
SC10,2023/12/22,2,1164.0
SC10,2023/12/22,3,895.0
SC10,2023/12/22,4,1587.0
SC10,2023/12/22,5,1445.0
SC10,2023/12/22,6,168.0
SC10,2023/12/22,7,0.0
SC10,2023/12/22,8,0.0
SC10,2023/12/22,9,0.0
SC10,2023/12/22,10,544.0
SC10,2023/12/22,11,2194.0
SC10,2023/12/22,12,1160.0
SC10,2023/12/22,13,252.0
SC10,2023/12/22,14,384.0
SC10,2023/12/22,15,0.0
SC10,2023/12/22,16,0.0
SC10,2023/12/22,17,56.0
SC10,2023/12/22,18,401.0
SC10,2023/12/22,19,2455.0
SC10,2023/12/22,20,4932.0
SC10,2023/12/22,21,5464.0
SC10,2023/12/22,22,3737.0
SC10,2023/12/22,23,4897.0
SC10,2023/12/23,0,3859.0
SC10,2023/12/23,1,2533.0
SC10,2023/12/23,2,1120.0
SC10,2023/12/23,3,868.0
SC10,2023/12/23,4,1667.0
SC10,2023/12/23,5,1313.0
SC10,2023/12/23,6,210.0
SC10,2023/12/23,7,0.0
SC10,2023/12/23,8,0.0
SC10,2023/12/23,9,0.0
SC10,2023/12/23,10,554.0
SC10,2023/12/23,11,2228.0
SC10,2023/12/23,12,1142.0
SC10,2023/12/23,13,514.0
SC10,2023/12/23,14,377.0
SC10,2023/12/23,15,0.0
SC10,2023/12/23,16,0.0
SC10,2023/12/23,17,48.0
SC10,2023/12/23,18,382.0
SC10,2023/12/23,19,2453.0
SC10,2023/12/23,20,4952.0
SC10,2023/12/23,21,5412.0
SC10,2023/12/23,22,5119.0
SC10,2023/12/23,23,4882.0
SC10,2023/12/24,0,3878.0
SC10,2023/12/24,1,3610.0
SC10,2023/12/24,2,1181.0
SC10,2023/12/24,3,839.0
SC10,2023/12/24,4,1641.0
SC10,2023/12/24,5,1167.0
SC10,2023/12/24,6,260.0
SC10,2023/12/24,7,0.0
SC10,2023/12/24,8,0.0
SC10,2023/12/24,9,0.0
SC10,2023/12/24,10,513.0
SC10,2023/12/24,11,2259.0
SC10,2023/12/24,12,1195.0
SC10,2023/12/24,13,266.0
SC10,2023/12/24,14,374.0
SC10,2023/12/24,15,0.0
SC10,2023/12/24,16,0.0
SC10,2023/12/24,17,44.0
SC10,2023/12/24,18,364.0
SC10,2023/12/24,19,2363.0
SC10,2023/12/24,20,4962.0
SC10,2023/12/24,21,5412.0
SC10,2023/12/24,22,3485.0
SC10,2023/12/24,23,4987.0
SC10,2023/12/25,0,3903.0
SC10,2023/12/25,1,2505.0
SC10,2023/12/25,2,1162.0
SC10,2023/12/25,3,810.0
SC10,2023/12/25,4,1515.0
SC10,2023/12/25,5,1238.0
SC10,2023/12/25,6,273.0
SC10,2023/12/25,7,0.0
SC10,2023/12/25,8,0.0
SC10,2023/12/25,9,0.0
SC10,2023/12/25,10,462.0
SC10,2023/12/25,11,2290.0
SC10,2023/12/25,12,1158.0
SC10,2023/12/25,13,364.0
SC10,2023/12/25,14,377.0
SC10,2023/12/25,15,0.0
SC10,2023/12/25,16,0.0
SC10,2023/12/25,17,48.0
SC10,2023/12/25,18,348.0
SC10,2023/12/25,19,2344.0
SC10,2023/12/25,20,4956.0
SC10,2023/12/25,21,5467.0
SC10,2023/12/25,22,5192.0
SC10,2023/12/25,23,4989.0
SC10,2023/12/26,0,3909.0
SC10,2023/12/26,1,986.0
SC10,2023/12/26,2,1087.0
SC10,2023/12/26,3,788.0
SC10,2023/12/26,4,1504.0
SC10,2023/12/26,5,1363.0
SC10,2023/12/26,6,189.0
SC10,2023/12/26,7,0.0
SC10,2023/12/26,8,0.0
SC10,2023/12/26,9,0.0
SC10,2023/12/26,10,449.0
SC10,2023/12/26,11,2319.0
SC10,2023/12/26,12,1196.0
SC10,2023/12/26,13,336.0
SC10,2023/12/26,14,378.0
SC10,2023/12/26,15,0.0
SC10,2023/12/26,16,0.0
SC10,2023/12/26,17,48.0
SC10,2023/12/26,18,336.0
SC10,2023/12/26,19,2370.0
SC10,2023/12/26,20,4943.0
SC10,2023/12/26,21,5387.0
SC10,2023/12/26,22,3627.0
SC10,2023/12/26,23,4922.0
SC10,2023/12/27,0,3942.0
SC10,2023/12/27,1,995.0
SC10,2023/12/27,2,1154.0
SC10,2023/12/27,3,773.0
SC10,2023/12/27,4,1440.0
SC10,2023/12/27,5,1315.0
SC10,2023/12/27,6,176.0
SC10,2023/12/27,7,0.0
SC10,2023/12/27,8,0.0
SC10,2023/12/27,9,0.0
SC10,2023/12/27,10,477.0
SC10,2023/12/27,11,2349.0
SC10,2023/12/27,12,1176.0
SC10,2023/12/27,13,241.0
SC10,2023/12/27,14,371.0
SC10,2023/12/27,15,0.0
SC10,2023/12/27,16,0.0
SC10,2023/12/27,17,55.0
SC10,2023/12/27,18,337.0
SC10,2023/12/27,19,2360.0
SC10,2023/12/27,20,4941.0
SC10,2023/12/27,21,5487.0
SC10,2023/12/27,22,4894.0
SC10,2023/12/27,23,4991.0
SC10,2023/12/28,0,3953.0
SC10,2023/12/28,1,2607.0
SC10,2023/12/28,2,1091.0
SC10,2023/12/28,3,762.0
SC10,2023/12/28,4,1255.0
SC10,2023/12/28,5,1161.0
SC10,2023/12/28,6,195.0
SC10,2023/12/28,7,0.0
SC10,2023/12/28,8,0.0
SC10,2023/12/28,9,0.0
SC10,2023/12/28,10,492.0
SC10,2023/12/28,11,2379.0
SC10,2023/12/28,12,1231.0
SC10,2023/12/28,13,419.0
SC10,2023/12/28,14,364.0
SC10,2023/12/28,15,0.0
SC10,2023/12/28,16,0.0
SC10,2023/12/28,17,58.0
SC10,2023/12/28,18,348.0
SC10,2023/12/28,19,2313.0
SC10,2023/12/28,20,4959.0
SC10,2023/12/28,21,5428.0
SC10,2023/12/28,22,3882.0
SC10,2023/12/28,23,5048.0
SC10,2023/12/29,0,3980.0
SC10,2023/12/29,1,3879.0
SC10,2023/12/29,2,969.0
SC10,2023/12/29,3,755.0
SC10,2023/12/29,4,1422.0
SC10,2023/12/29,5,1132.0
SC10,2023/12/29,6,247.0
SC10,2023/12/29,7,0.0
SC10,2023/12/29,8,0.0
SC10,2023/12/29,9,0.0
SC10,2023/12/29,10,458.0
SC10,2023/12/29,11,2410.0
SC10,2023/12/29,12,1204.0
SC10,2023/12/29,13,175.0
SC10,2023/12/29,14,357.0
SC10,2023/12/29,15,0.0
SC10,2023/12/29,16,0.0
SC10,2023/12/29,17,55.0
SC10,2023/12/29,18,323.0
SC10,2023/12/29,19,2281.0
SC10,2023/12/29,20,4974.0
SC10,2023/12/29,21,5533.0
SC10,2023/12/29,22,4605.0
SC10,2023/12/29,23,5003.0
SC10,2023/12/30,0,4003.0
SC10,2023/12/30,1,2951.0
SC10,2023/12/30,2,1036.0
SC10,2023/12/30,3,747.0
SC10,2023/12/30,4,1338.0
SC10,2023/12/30,5,1252.0
SC10,2023/12/30,6,219.0
SC10,2023/12/30,7,0.0
SC10,2023/12/30,8,0.0
SC10,2023/12/30,9,0.0
SC10,2023/12/30,10,412.0
SC10,2023/12/30,11,2443.0
SC10,2023/12/30,12,1216.0
SC10,2023/12/30,13,443.0
SC10,2023/12/30,14,356.0
SC10,2023/12/30,15,0.0
SC10,2023/12/30,16,0.0
SC10,2023/12/30,17,55.0
SC10,2023/12/30,18,304.0
SC10,2023/12/30,19,2272.0
SC10,2023/12/30,20,4962.0
SC10,2023/12/30,21,5505.0
SC10,2023/12/30,22,4249.0
SC10,2023/12/30,23,5026.0
SC12,2023/12/01,0,0.0
SC12,2023/12/01,1,0.0
SC12,2023/12/01,2,0.0
SC12,2023/12/01,3,0.0
SC12,2023/12/01,4,0.0
SC12,2023/12/01,5,0.0
SC12,2023/12/01,6,0.0
SC12,2023/12/01,7,143.0
SC12,2023/12/01,8,601.0
SC12,2023/12/01,9,512.0
SC12,2023/12/01,10,509.0
SC12,2023/12/01,11,9.0
SC12,2023/12/01,12,340.0
SC12,2023/12/01,13,312.0
SC12,2023/12/01,14,348.0
SC12,2023/12/01,15,273.0
SC12,2023/12/01,16,163.0
SC12,2023/12/01,17,332.0
SC12,2023/12/01,18,377.0
SC12,2023/12/01,19,51.0
SC12,2023/12/01,20,0.0
SC12,2023/12/01,21,0.0
SC12,2023/12/01,22,0.0
SC12,2023/12/01,23,0.0
SC12,2023/12/02,0,0.0
SC12,2023/12/02,1,0.0
SC12,2023/12/02,2,0.0
SC12,2023/12/02,3,0.0
SC12,2023/12/02,4,0.0
SC12,2023/12/02,5,0.0
SC12,2023/12/02,6,0.0
SC12,2023/12/02,7,113.0
SC12,2023/12/02,8,602.0
SC12,2023/12/02,9,533.0
SC12,2023/12/02,10,446.0
SC12,2023/12/02,11,12.0
SC12,2023/12/02,12,330.0
SC12,2023/12/02,13,306.0
SC12,2023/12/02,14,285.0
SC12,2023/12/02,15,264.0
SC12,2023/12/02,16,167.0
SC12,2023/12/02,17,314.0
SC12,2023/12/02,18,352.0
SC12,2023/12/02,19,120.0
SC12,2023/12/02,20,0.0
SC12,2023/12/02,21,0.0
SC12,2023/12/02,22,0.0
SC12,2023/12/02,23,0.0
SC12,2023/12/03,0,0.0
SC12,2023/12/03,1,0.0
SC12,2023/12/03,2,0.0
SC12,2023/12/03,3,0.0
SC12,2023/12/03,4,0.0
SC12,2023/12/03,5,0.0
SC12,2023/12/03,6,0.0
SC12,2023/12/03,7,208.0
SC12,2023/12/03,8,627.0
SC12,2023/12/03,9,519.0
SC12,2023/12/03,10,465.0
SC12,2023/12/03,11,11.0
SC12,2023/12/03,12,320.0
SC12,2023/12/03,13,260.0
SC12,2023/12/03,14,237.0
SC12,2023/12/03,15,289.0
SC12,2023/12/03,16,147.0
SC12,2023/12/03,17,318.0
SC12,2023/12/03,18,388.0
SC12,2023/12/03,19,87.0
SC12,2023/12/03,20,0.0
SC12,2023/12/03,21,0.0
SC12,2023/12/03,22,0.0
SC12,2023/12/03,23,0.0
SC12,2023/12/04,0,0.0
SC12,2023/12/04,1,0.0
SC12,2023/12/04,2,0.0
SC12,2023/12/04,3,0.0
SC12,2023/12/04,4,0.0
SC12,2023/12/04,5,0.0
SC12,2023/12/04,6,0.0
SC12,2023/12/04,7,216.0
SC12,2023/12/04,8,616.0
SC12,2023/12/04,9,453.0
SC12,2023/12/04,10,461.0
SC12,2023/12/04,11,2.0
SC12,2023/12/04,12,293.0
SC12,2023/12/04,13,300.0
SC12,2023/12/04,14,251.0
SC12,2023/12/04,15,299.0
SC12,2023/12/04,16,123.0
SC12,2023/12/04,17,313.0
SC12,2023/12/04,18,335.0
SC12,2023/12/04,19,50.0
SC12,2023/12/04,20,0.0
SC12,2023/12/04,21,0.0
SC12,2023/12/04,22,0.0
SC12,2023/12/04,23,0.0
SC12,2023/12/05,0,0.0
SC12,2023/12/05,1,0.0
SC12,2023/12/05,2,0.0
SC12,2023/12/05,3,0.0
SC12,2023/12/05,4,0.0
SC12,2023/12/05,5,0.0
SC12,2023/12/05,6,0.0
SC12,2023/12/05,7,122.0
SC12,2023/12/05,8,600.0
SC12,2023/12/05,9,426.0
SC12,2023/12/05,10,410.0
SC12,2023/12/05,11,0.0
SC12,2023/12/05,12,309.0
SC12,2023/12/05,13,316.0
SC12,2023/12/05,14,284.0
SC12,2023/12/05,15,303.0
SC12,2023/12/05,16,124.0
SC12,2023/12/05,17,295.0
SC12,2023/12/05,18,377.0
SC12,2023/12/05,19,60.0
SC12,2023/12/05,20,0.0
SC12,2023/12/05,21,0.0
SC12,2023/12/05,22,0.0
SC12,2023/12/05,23,0.0
SC12,2023/12/06,0,0.0
SC12,2023/12/06,1,0.0
SC12,2023/12/06,2,0.0
SC12,2023/12/06,3,0.0
SC12,2023/12/06,4,0.0
SC12,2023/12/06,5,0.0
SC12,2023/12/06,6,0.0
SC12,2023/12/06,7,120.0
SC12,2023/12/06,8,598.0
SC12,2023/12/06,9,440.0
SC12,2023/12/06,10,412.0
SC12,2023/12/06,11,2.0
SC12,2023/12/06,12,341.0
SC12,2023/12/06,13,303.0
SC12,2023/12/06,14,242.0
SC12,2023/12/06,15,280.0
SC12,2023/12/06,16,147.0
SC12,2023/12/06,17,295.0
SC12,2023/12/06,18,361.0
SC12,2023/12/06,19,44.0
SC12,2023/12/06,20,0.0
SC12,2023/12/06,21,0.0
SC12,2023/12/06,22,0.0
SC12,2023/12/06,23,0.0
SC12,2023/12/07,0,0.0
SC12,2023/12/07,1,0.0
SC12,2023/12/07,2,0.0
SC12,2023/12/07,3,0.0
SC12,2023/12/07,4,0.0
SC12,2023/12/07,5,0.0
SC12,2023/12/07,6,0.0
SC12,2023/12/07,7,120.0
SC12,2023/12/07,8,626.0
SC12,2023/12/07,9,421.0
SC12,2023/12/07,10,405.0
