分拣中心,日期,班次,正式工人数,临时工人数,班次货量
SC12,2023/12/24,05:00-13:00,9,0,1671.0
SC12,2023/12/24,08:00-16:00,11,0,2003.0
SC12,2023/12/24,12:00-20:00,7,0,1385.0
SC12,2023/12/24,14:00-22:00,6,0,1013.0
SC12,2023/12/24,16:00-24:00,4,0,719.0
SC12,2023/12/25,00:00-08:00,1,0,109.0
SC12,2023/12/25,05:00-13:00,9,0,1670.0
SC12,2023/12/25,08:00-16:00,11,0,2008.0
SC12,2023/12/25,12:00-20:00,7,0,1374.0
SC12,2023/12/25,14:00-22:00,6,0,1006.0
SC12,2023/12/25,16:00-24:00,4,0,713.0
SC12,2023/12/26,00:00-08:00,1,0,110.0
SC12,2023/12/26,05:00-13:00,9,0,1668.0
SC12,2023/12/26,08:00-16:00,10,0,1998.0
SC12,2023/12/26,12:00-20:00,7,0,1366.0
SC12,2023/12/26,14:00-22:00,5,0,999.0
SC12,2023/12/26,16:00-24:00,4,0,713.0
SC12,2023/12/27,00:00-08:00,1,0,114.0
SC12,2023/12/27,05:00-13:00,9,0,1657.0
SC12,2023/12/27,08:00-16:00,10,0,1967.0
SC12,2023/12/27,12:00-20:00,7,0,1344.0
SC12,2023/12/27,14:00-22:00,5,0,984.0
SC12,2023/12/27,16:00-24:00,4,0,709.0
SC12,2023/12/28,00:00-08:00,1,0,116.0
SC12,2023/12/28,05:00-13:00,9,0,1661.0
SC12,2023/12/28,08:00-16:00,10,0,1954.0
SC12,2023/12/28,12:00-20:00,7,0,1317.0
SC12,2023/12/28,14:00-22:00,5,0,969.0
SC12,2023/12/28,16:00-24:00,4,0,703.0
SC12,2023/12/29,00:00-08:00,1,0,116.0
SC12,2023/12/29,05:00-13:00,9,0,1656.0
SC12,2023/12/29,08:00-16:00,10,0,1936.0
SC12,2023/12/29,12:00-20:00,7,0,1298.0
SC12,2023/12/29,14:00-22:00,5,0,960.0
SC12,2023/12/29,16:00-24:00,4,0,701.0
SC12,2023/12/30,00:00-08:00,1,0,114.0
SC12,2023/12/30,05:00-13:00,9,0,1645.0
SC12,2023/12/30,08:00-16:00,10,0,1917.0
SC12,2023/12/30,12:00-20:00,7,0,1278.0
SC12,2023/12/30,14:00-22:00,5,0,954.0
SC12,2023/12/30,16:00-24:00,4,0,701.0
SC14,2023/12/01,00:00-08:00,0,0,0.0
SC14,2023/12/01,05:00-13:00,3,0,421.0
SC14,2023/12/01,08:00-16:00,4,0,772.0
SC14,2023/12/01,12:00-20:00,5,0,927.0
SC14,2023/12/01,14:00-22:00,6,0,1003.0
SC14,2023/12/01,16:00-24:00,4,0,756.0
SC14,2023/12/02,00:00-08:00,0,0,0.0
SC14,2023/12/02,05:00-13:00,3,0,490.0
SC14,2023/12/02,08:00-16:00,5,0,800.0
SC14,2023/12/02,12:00-20:00,5,0,884.0
SC14,2023/12/02,14:00-22:00,5,0,987.0
SC14,2023/12/02,16:00-24:00,4,0,778.0
SC14,2023/12/03,00:00-08:00,0,0,0.0
SC14,2023/12/03,05:00-13:00,3,0,517.0
SC14,2023/12/03,08:00-16:00,6,0,1031.0
SC14,2023/12/03,12:00-20:00,6,0,1097.0
SC14,2023/12/03,14:00-22:00,6,0,1068.0
SC14,2023/12/03,16:00-24:00,4,0,750.0
SC14,2023/12/04,00:00-08:00,0,0,0.0
SC14,2023/12/04,05:00-13:00,3,0,545.0
SC14,2023/12/04,08:00-16:00,5,0,920.0
SC14,2023/12/04,12:00-20:00,5,0,949.0
SC14,2023/12/04,14:00-22:00,5,0,946.0
SC14,2023/12/04,16:00-24:00,4,0,787.0
SC14,2023/12/05,00:00-08:00,0,0,0.0
SC14,2023/12/05,05:00-13:00,3,0,548.0
SC14,2023/12/05,08:00-16:00,5,0,963.0
SC14,2023/12/05,12:00-20:00,5,0,847.0
SC14,2023/12/05,14:00-22:00,5,0,858.0
SC14,2023/12/05,16:00-24:00,4,0,634.0
SC14,2023/12/06,00:00-08:00,0,0,0.0
SC14,2023/12/06,05:00-13:00,3,0,532.0
SC14,2023/12/06,08:00-16:00,5,0,975.0
SC14,2023/12/06,12:00-20:00,6,0,1085.0
SC14,2023/12/06,14:00-22:00,6,0,1086.0
SC14,2023/12/06,16:00-24:00,5,0,824.0
SC14,2023/12/07,00:00-08:00,0,0,0.0
SC14,2023/12/07,05:00-13:00,3,0,506.0
SC14,2023/12/07,08:00-16:00,5,0,863.0
SC14,2023/12/07,12:00-20:00,6,0,1088.0
SC14,2023/12/07,14:00-22:00,6,0,1124.0
SC14,2023/12/07,16:00-24:00,5,0,922.0
SC14,2023/12/08,00:00-08:00,0,0,0.0
SC14,2023/12/08,05:00-13:00,3,0,549.0
SC14,2023/12/08,08:00-16:00,5,0,890.0
SC14,2023/12/08,12:00-20:00,5,0,885.0
SC14,2023/12/08,14:00-22:00,5,0,899.0
SC14,2023/12/08,16:00-24:00,4,0,710.0
SC14,2023/12/09,00:00-08:00,0,0,0.0
SC14,2023/12/09,05:00-13:00,3,0,581.0
SC14,2023/12/09,08:00-16:00,6,0,1047.0
SC14,2023/12/09,12:00-20:00,6,0,1061.0
SC14,2023/12/09,14:00-22:00,6,0,1079.0
SC14,2023/12/09,16:00-24:00,4,0,756.0
SC14,2023/12/10,00:00-08:00,0,0,0.0
SC14,2023/12/10,05:00-13:00,4,0,603.0
SC14,2023/12/10,08:00-16:00,6,0,1030.0
SC14,2023/12/10,12:00-20:00,6,0,1040.0
SC14,2023/12/10,14:00-22:00,5,0,991.0
SC14,2023/12/10,16:00-24:00,4,0,758.0
SC14,2023/12/11,00:00-08:00,0,0,0.0
SC14,2023/12/11,05:00-13:00,3,0,594.0
SC14,2023/12/11,08:00-16:00,5,0,987.0
SC14,2023/12/11,12:00-20:00,6,0,1017.0
SC14,2023/12/11,14:00-22:00,6,0,1024.0
SC14,2023/12/11,16:00-24:00,4,0,793.0
SC14,2023/12/12,00:00-08:00,0,0,0.0
SC14,2023/12/12,05:00-13:00,3,0,590.0
SC14,2023/12/12,08:00-16:00,6,0,1056.0
SC14,2023/12/12,12:00-20:00,7,0,1273.0
SC14,2023/12/12,14:00-22:00,7,0,1300.0
SC14,2023/12/12,16:00-24:00,6,0,1037.0
SC14,2023/12/13,00:00-08:00,0,0,0.0
SC14,2023/12/13,05:00-13:00,3,0,587.0
SC14,2023/12/13,08:00-16:00,5,0,961.0
SC14,2023/12/13,12:00-20:00,6,0,1025.0
SC14,2023/12/13,14:00-22:00,6,0,1031.0
SC14,2023/12/13,16:00-24:00,5,0,851.0
SC14,2023/12/14,00:00-08:00,0,0,0.0
SC14,2023/12/14,05:00-13:00,4,0,610.0
SC14,2023/12/14,08:00-16:00,5,0,990.0
SC14,2023/12/14,12:00-20:00,5,0,894.0
SC14,2023/12/14,14:00-22:00,5,0,909.0
SC14,2023/12/14,16:00-24:00,4,0,704.0
SC14,2023/12/15,00:00-08:00,0,0,0.0
SC14,2023/12/15,05:00-13:00,4,0,654.0
SC14,2023/12/15,08:00-16:00,6,0,1122.0
SC14,2023/12/15,12:00-20:00,7,0,1212.0
SC14,2023/12/15,14:00-22:00,7,0,1214.0
SC14,2023/12/15,16:00-24:00,5,0,880.0
SC14,2023/12/16,00:00-08:00,0,0,0.0
SC14,2023/12/16,05:00-13:00,4,0,661.0
SC14,2023/12/16,08:00-16:00,6,0,1082.0
SC14,2023/12/16,12:00-20:00,7,0,1228.0
SC14,2023/12/16,14:00-22:00,7,0,1220.0
SC14,2023/12/16,16:00-24:00,5,0,993.0
SC14,2023/12/17,00:00-08:00,0,0,0.0
SC14,2023/12/17,05:00-13:00,4,0,677.0
SC14,2023/12/17,08:00-16:00,6,0,1062.0
SC14,2023/12/17,12:00-20:00,6,0,1191.0
SC14,2023/12/17,14:00-22:00,6,0,1171.0
SC14,2023/12/17,16:00-24:00,5,0,962.0
SC14,2023/12/18,00:00-08:00,0,0,0.0
SC14,2023/12/18,05:00-13:00,4,0,652.0
SC14,2023/12/18,08:00-16:00,6,0,1125.0
SC14,2023/12/18,12:00-20:00,7,0,1211.0
SC14,2023/12/18,14:00-22:00,7,0,1221.0
SC14,2023/12/18,16:00-24:00,5,0,909.0
SC14,2023/12/19,00:00-08:00,0,0,0.0
SC14,2023/12/19,05:00-13:00,4,0,657.0
SC14,2023/12/19,08:00-16:00,6,0,1039.0
SC14,2023/12/19,12:00-20:00,5,0,939.0
SC14,2023/12/19,14:00-22:00,5,0,954.0
SC14,2023/12/19,16:00-24:00,4,0,701.0
SC14,2023/12/20,00:00-08:00,0,0,0.0
SC14,2023/12/20,05:00-13:00,4,0,698.0
SC14,2023/12/20,08:00-16:00,6,0,1073.0
SC14,2023/12/20,12:00-20:00,6,0,1152.0
SC14,2023/12/20,14:00-22:00,6,0,1136.0
SC14,2023/12/20,16:00-24:00,5,0,973.0
SC14,2023/12/21,00:00-08:00,0,0,0.0
SC14,2023/12/21,05:00-13:00,4,0,726.0
SC14,2023/12/21,08:00-16:00,7,0,1229.0
SC14,2023/12/21,12:00-20:00,8,0,1537.0
SC14,2023/12/21,14:00-22:00,8,0,1528.0
SC14,2023/12/21,16:00-24:00,7,0,1271.0
SC14,2023/12/22,00:00-08:00,0,0,0.0
SC14,2023/12/22,05:00-13:00,4,0,749.0
SC14,2023/12/22,08:00-16:00,6,0,1176.0
SC14,2023/12/22,12:00-20:00,7,0,1215.0
SC14,2023/12/22,14:00-22:00,6,0,1192.0
SC14,2023/12/22,16:00-24:00,5,0,960.0
SC14,2023/12/23,00:00-08:00,0,0,0.0
SC14,2023/12/23,05:00-13:00,4,0,741.0
SC14,2023/12/23,08:00-16:00,6,0,1117.0
SC14,2023/12/23,12:00-20:00,6,0,1082.0
SC14,2023/12/23,14:00-22:00,6,0,1070.0
SC14,2023/12/23,16:00-24:00,5,0,835.0
SC14,2023/12/24,00:00-08:00,0,0,0.0
SC14,2023/12/24,05:00-13:00,4,0,734.0
SC14,2023/12/24,08:00-16:00,7,0,1225.0
SC14,2023/12/24,12:00-20:00,7,0,1224.0
SC14,2023/12/24,14:00-22:00,7,0,1209.0
SC14,2023/12/24,16:00-24:00,5,0,852.0
SC14,2023/12/25,00:00-08:00,0,0,0.0
SC14,2023/12/25,05:00-13:00,4,0,754.0
SC14,2023/12/25,08:00-16:00,6,0,1173.0
SC14,2023/12/25,12:00-20:00,7,0,1261.0
SC14,2023/12/25,14:00-22:00,7,0,1268.0
SC14,2023/12/25,16:00-24:00,6,0,1027.0
SC14,2023/12/26,00:00-08:00,0,0,0.0
SC14,2023/12/26,05:00-13:00,4,0,787.0
SC14,2023/12/26,08:00-16:00,6,0,1155.0
SC14,2023/12/26,12:00-20:00,8,0,1570.0
SC14,2023/12/26,14:00-22:00,8,0,1557.0
SC14,2023/12/26,16:00-24:00,8,0,1423.0
SC14,2023/12/27,00:00-08:00,0,0,0.0
SC14,2023/12/27,05:00-13:00,5,0,823.0
SC14,2023/12/27,08:00-16:00,7,0,1338.0
SC14,2023/12/27,12:00-20:00,8,0,1457.0
SC14,2023/12/27,14:00-22:00,8,0,1426.0
SC14,2023/12/27,16:00-24:00,6,0,1148.0
SC14,2023/12/28,00:00-08:00,0,0,0.0
SC14,2023/12/28,05:00-13:00,5,0,832.0
SC14,2023/12/28,08:00-16:00,7,0,1288.0
SC14,2023/12/28,12:00-20:00,6,0,1013.0
SC14,2023/12/28,14:00-22:00,5,0,992.0
SC14,2023/12/28,16:00-24:00,4,0,686.0
SC14,2023/12/29,00:00-08:00,0,0,0.0
SC14,2023/12/29,05:00-13:00,5,0,832.0
SC14,2023/12/29,08:00-16:00,6,0,1186.0
SC14,2023/12/29,12:00-20:00,7,0,1235.0
SC14,2023/12/29,14:00-22:00,7,0,1218.0
SC14,2023/12/29,16:00-24:00,6,0,1057.0
SC14,2023/12/30,00:00-08:00,0,0,0.0
SC14,2023/12/30,05:00-13:00,5,0,834.0
SC14,2023/12/30,08:00-16:00,7,0,1331.0
SC14,2023/12/30,12:00-20:00,9,0,1620.0
SC14,2023/12/30,14:00-22:00,9,0,1609.0
SC14,2023/12/30,16:00-24:00,7,0,1293.0
SC15,2023/12/01,00:00-08:00,5,0,931.0
SC15,2023/12/01,05:00-13:00,9,0,1627.0
SC15,2023/12/01,08:00-16:00,11,0,2071.0
SC15,2023/12/01,12:00-20:00,11,0,2161.0
SC15,2023/12/01,14:00-22:00,12,0,2355.0
SC15,2023/12/01,16:00-24:00,22,0,4254.0
SC15,2023/12/02,00:00-08:00,5,0,969.0
SC15,2023/12/02,05:00-13:00,9,0,1606.0
SC15,2023/12/02,08:00-16:00,13,0,2420.0
SC15,2023/12/02,12:00-20:00,14,0,2705.0
SC15,2023/12/02,14:00-22:00,14,0,2731.0
SC15,2023/12/02,16:00-24:00,23,0,4421.0
SC15,2023/12/03,00:00-08:00,7,0,1351.0
SC15,2023/12/03,05:00-13:00,10,0,1960.0
SC15,2023/12/03,08:00-16:00,11,0,2071.0
SC15,2023/12/03,12:00-20:00,14,0,2732.0
SC15,2023/12/03,14:00-22:00,18,0,3449.0
SC15,2023/12/03,16:00-24:00,25,0,4958.0
SC15,2023/12/04,00:00-08:00,6,0,1091.0
SC15,2023/12/04,05:00-13:00,7,0,1234.0
SC15,2023/12/04,08:00-16:00,8,0,1571.0
SC15,2023/12/04,12:00-20:00,9,0,1789.0
SC15,2023/12/04,14:00-22:00,13,0,2571.0
SC15,2023/12/04,16:00-24:00,20,0,3887.0
SC15,2023/12/05,00:00-08:00,4,0,751.0
SC15,2023/12/05,05:00-13:00,10,0,1817.0
SC15,2023/12/05,08:00-16:00,11,0,2154.0
SC15,2023/12/05,12:00-20:00,10,0,1802.0
SC15,2023/12/05,14:00-22:00,13,0,2454.0
SC15,2023/12/05,16:00-24:00,19,0,3650.0
SC15,2023/12/06,00:00-08:00,5,0,886.0
SC15,2023/12/06,05:00-13:00,8,0,1596.0
SC15,2023/12/06,08:00-16:00,11,0,2086.0
SC15,2023/12/06,12:00-20:00,16,0,3177.0
SC15,2023/12/06,14:00-22:00,18,0,3583.0
SC15,2023/12/06,16:00-24:00,26,0,5117.0
SC15,2023/12/07,00:00-08:00,6,0,1196.0
SC15,2023/12/07,05:00-13:00,8,0,1596.0
SC15,2023/12/07,08:00-16:00,10,0,1905.0
SC15,2023/12/07,12:00-20:00,11,0,2032.0
SC15,2023/12/07,14:00-22:00,16,0,3020.0
SC15,2023/12/07,16:00-24:00,26,0,5070.0
SC15,2023/12/08,00:00-08:00,6,0,1021.0
SC15,2023/12/08,05:00-13:00,9,0,1763.0
SC15,2023/12/08,08:00-16:00,10,0,1911.0
SC15,2023/12/08,12:00-20:00,6,0,1111.0
SC15,2023/12/08,14:00-22:00,11,0,2142.0
SC15,2023/12/08,16:00-24:00,23,0,4510.0
SC15,2023/12/09,00:00-08:00,4,0,701.0
SC15,2023/12/09,05:00-13:00,9,0,1627.0
SC15,2023/12/09,08:00-16:00,11,0,2132.0
SC15,2023/12/09,12:00-20:00,14,0,2658.0
SC15,2023/12/09,14:00-22:00,18,0,3528.0
SC15,2023/12/09,16:00-24:00,30,0,5966.0
SC15,2023/12/10,00:00-08:00,6,0,1032.0
SC15,2023/12/10,05:00-13:00,10,0,1847.0
SC15,2023/12/10,08:00-16:00,10,0,1884.0
SC15,2023/12/10,12:00-20:00,12,0,2358.0
SC15,2023/12/10,14:00-22:00,20,0,3815.0
SC15,2023/12/10,16:00-24:00,32,0,6293.0
SC15,2023/12/11,00:00-08:00,6,0,1160.0
SC15,2023/12/11,05:00-13:00,7,0,1367.0
SC15,2023/12/11,08:00-16:00,8,0,1580.0
SC15,2023/12/11,12:00-20:00,7,0,1388.0
SC15,2023/12/11,14:00-22:00,14,0,2751.0
SC15,2023/12/11,16:00-24:00,26,0,5077.0
SC15,2023/12/12,00:00-08:00,5,0,838.0
SC15,2023/12/12,05:00-13:00,10,0,1885.0
SC15,2023/12/12,08:00-16:00,12,0,2233.0
SC15,2023/12/12,12:00-20:00,11,0,2091.0
SC15,2023/12/12,14:00-22:00,17,0,3343.0
SC15,2023/12/12,16:00-24:00,28,0,5413.0
SC15,2023/12/13,00:00-08:00,5,0,909.0
SC15,2023/12/13,05:00-13:00,8,0,1472.0
SC15,2023/12/13,08:00-16:00,9,0,1635.0
SC15,2023/12/13,12:00-20:00,14,0,2674.0
SC15,2023/12/13,14:00-22:00,23,0,4447.0
SC15,2023/12/13,16:00-24:00,32,0,6253.0
SC15,2023/12/14,00:00-08:00,5,0,929.0
SC15,2023/12/14,05:00-13:00,8,0,1558.0
SC15,2023/12/14,08:00-16:00,9,0,1788.0
SC15,2023/12/14,12:00-20:00,7,0,1383.0
SC15,2023/12/14,14:00-22:00,16,0,3048.0
SC15,2023/12/14,16:00-24:00,25,0,4899.0
SC15,2023/12/15,00:00-08:00,7,0,1206.0
SC15,2023/12/15,05:00-13:00,10,0,1840.0
SC15,2023/12/15,08:00-16:00,10,0,1944.0
SC15,2023/12/15,12:00-20:00,6,0,1088.0
SC15,2023/12/15,14:00-22:00,15,0,2941.0
SC15,2023/12/15,16:00-24:00,26,0,5165.0
SC15,2023/12/16,00:00-08:00,5,0,918.0
SC15,2023/12/16,05:00-13:00,7,0,1368.0
SC15,2023/12/16,08:00-16:00,9,0,1613.0
SC15,2023/12/16,12:00-20:00,14,0,2744.0
SC15,2023/12/16,14:00-22:00,24,0,4751.0
SC15,2023/12/16,16:00-24:00,38,0,7460.0
SC15,2023/12/17,00:00-08:00,5,0,806.0
SC15,2023/12/17,05:00-13:00,10,0,1808.0
SC15,2023/12/17,08:00-16:00,10,0,1897.0
SC15,2023/12/17,12:00-20:00,11,0,2032.0
SC15,2023/12/17,14:00-22:00,21,0,4197.0
SC15,2023/12/17,16:00-24:00,37,0,7295.0
SC15,2023/12/18,00:00-08:00,5,0,982.0
SC15,2023/12/18,05:00-13:00,8,0,1521.0
SC15,2023/12/18,08:00-16:00,9,0,1616.0
SC15,2023/12/18,12:00-20:00,5,0,910.0
SC15,2023/12/18,14:00-22:00,17,0,3242.0
SC15,2023/12/18,16:00-24:00,33,0,6542.0
SC15,2023/12/19,00:00-08:00,6,0,1172.0
SC15,2023/12/19,05:00-13:00,9,0,1617.0
SC15,2023/12/19,08:00-16:00,10,0,1867.0
SC15,2023/12/19,12:00-20:00,11,0,2185.0
SC15,2023/12/19,14:00-22:00,23,0,4569.0
SC15,2023/12/19,16:00-24:00,40,0,7918.0
SC15,2023/12/20,00:00-08:00,5,0,873.0
SC15,2023/12/20,05:00-13:00,9,0,1634.0
SC15,2023/12/20,08:00-16:00,9,0,1676.0
SC15,2023/12/20,12:00-20:00,13,0,2411.0
SC15,2023/12/20,14:00-22:00,26,0,5141.0
SC15,2023/12/20,16:00-24:00,42,0,8276.0
SC15,2023/12/21,00:00-08:00,5,0,864.0
SC15,2023/12/21,05:00-13:00,8,0,1511.0
SC15,2023/12/21,08:00-16:00,9,0,1647.0
SC15,2023/12/21,12:00-20:00,5,0,972.0
SC15,2023/12/21,14:00-22:00,19,0,3698.0
SC15,2023/12/21,16:00-24:00,33,0,6470.0
SC15,2023/12/22,00:00-08:00,6,0,1043.0
SC15,2023/12/22,05:00-13:00,9,0,1714.0
SC15,2023/12/22,08:00-16:00,10,0,1825.0
SC15,2023/12/22,12:00-20:00,8,0,1436.0
SC15,2023/12/22,14:00-22:00,23,0,4459.0
SC15,2023/12/22,16:00-24:00,35,0,6990.0
SC15,2023/12/23,00:00-08:00,7,0,1281.0
SC15,2023/12/23,05:00-13:00,8,0,1427.0
SC15,2023/12/23,08:00-16:00,8,0,1520.0
SC15,2023/12/23,12:00-20:00,15,0,2944.0
SC15,2023/12/23,14:00-22:00,31,0,6109.0
SC15,2023/12/23,16:00-24:00,44,0,8762.0
SC15,2023/12/24,00:00-08:00,5,0,886.0
SC15,2023/12/24,05:00-13:00,9,0,1734.0
SC15,2023/12/24,08:00-16:00,10,0,1833.0
SC15,2023/12/24,12:00-20:00,6,0,1119.0
SC15,2023/12/24,14:00-22:00,23,0,4414.0
SC15,2023/12/24,16:00-24:00,38,0,7519.0
SC15,2023/12/25,00:00-08:00,5,0,877.0
SC15,2023/12/25,05:00-13:00,8,0,1532.0
SC15,2023/12/25,08:00-16:00,8,0,1579.0
SC15,2023/12/25,12:00-20:00,4,0,674.0
SC15,2023/12/25,14:00-22:00,22,0,4303.0
SC15,2023/12/25,16:00-24:00,41,0,8002.0
SC15,2023/12/26,00:00-08:00,6,0,1175.0
SC15,2023/12/26,05:00-13:00,8,0,1516.0
SC15,2023/12/26,08:00-16:00,9,0,1659.0
SC15,2023/12/26,12:00-20:00,14,0,2734.0
SC15,2023/12/26,14:00-22:00,33,0,6415.0
SC15,2023/12/26,16:00-24:00,54,0,10686.0
SC15,2023/12/27,00:00-08:00,6,0,1182.0
SC15,2023/12/27,05:00-13:00,9,0,1731.0
SC15,2023/12/27,08:00-16:00,9,0,1766.0
SC15,2023/12/27,12:00-20:00,10,0,1939.0
SC15,2023/12/27,14:00-22:00,30,0,5929.0
SC15,2023/12/27,16:00-24:00,53,0,10577.0
SC15,2023/12/28,00:00-08:00,5,0,927.0
SC15,2023/12/28,05:00-13:00,7,0,1397.0
SC15,2023/12/28,08:00-16:00,8,0,1460.0
SC15,2023/12/28,12:00-20:00,4,0,747.0
SC15,2023/12/28,14:00-22:00,25,0,4975.0
SC15,2023/12/28,16:00-24:00,49,0,9656.0
SC15,2023/12/29,00:00-08:00,5,0,957.0
SC15,2023/12/29,05:00-13:00,9,0,1706.0
SC15,2023/12/29,08:00-16:00,10,0,1804.0
SC15,2023/12/29,12:00-20:00,11,0,2050.0
SC15,2023/12/29,14:00-22:00,33,0,6451.0
SC15,2023/12/29,16:00-24:00,54,0,10800.0
SC15,2023/12/30,00:00-08:00,7,0,1230.0
SC15,2023/12/30,05:00-13:00,8,0,1517.0
SC15,2023/12/30,08:00-16:00,8,0,1542.0
SC15,2023/12/30,12:00-20:00,14,0,2667.0
SC15,2023/12/30,14:00-22:00,37,0,7353.0
SC15,2023/12/30,16:00-24:00,57,0,11239.0
SC16,2023/12/01,00:00-08:00,1,0,27.0
SC16,2023/12/01,05:00-13:00,3,0,536.0
SC16,2023/12/01,08:00-16:00,6,0,1045.0
SC16,2023/12/01,12:00-20:00,6,0,1128.0
SC16,2023/12/01,14:00-22:00,6,0,1154.0
SC16,2023/12/01,16:00-24:00,6,0,1028.0
SC16,2023/12/02,00:00-08:00,1,0,17.0
SC16,2023/12/02,05:00-13:00,3,0,525.0
SC16,2023/12/02,08:00-16:00,6,0,1030.0
SC16,2023/12/02,12:00-20:00,6,0,1104.0
SC16,2023/12/02,14:00-22:00,6,0,1080.0
SC16,2023/12/02,16:00-24:00,5,0,936.0
SC16,2023/12/03,00:00-08:00,1,0,34.0
SC16,2023/12/03,05:00-13:00,3,0,546.0
SC16,2023/12/03,08:00-16:00,6,0,1032.0
SC16,2023/12/03,12:00-20:00,6,0,1122.0
SC16,2023/12/03,14:00-22:00,6,0,1038.0
SC16,2023/12/03,16:00-24:00,5,0,889.0
SC16,2023/12/04,00:00-08:00,1,0,37.0
SC16,2023/12/04,05:00-13:00,4,0,619.0
SC16,2023/12/04,08:00-16:00,6,0,1154.0
SC16,2023/12/04,12:00-20:00,7,0,1234.0
SC16,2023/12/04,14:00-22:00,6,0,1099.0
SC16,2023/12/04,16:00-24:00,5,0,868.0
SC16,2023/12/05,00:00-08:00,1,0,34.0
SC16,2023/12/05,05:00-13:00,4,0,607.0
SC16,2023/12/05,08:00-16:00,6,0,1147.0
SC16,2023/12/05,12:00-20:00,7,0,1207.0
SC16,2023/12/05,14:00-22:00,6,0,1071.0
SC16,2023/12/05,16:00-24:00,5,0,825.0
SC16,2023/12/06,00:00-08:00,1,0,37.0
SC16,2023/12/06,05:00-13:00,3,0,595.0
SC16,2023/12/06,08:00-16:00,6,0,1111.0
SC16,2023/12/06,12:00-20:00,6,0,1152.0
SC16,2023/12/06,14:00-22:00,6,0,1043.0
SC16,2023/12/06,16:00-24:00,5,0,801.0
SC16,2023/12/07,00:00-08:00,1,0,25.0
SC16,2023/12/07,05:00-13:00,3,0,554.0
SC16,2023/12/07,08:00-16:00,6,0,1088.0
SC16,2023/12/07,12:00-20:00,6,0,1169.0
SC16,2023/12/07,14:00-22:00,6,0,1068.0
SC16,2023/12/07,16:00-24:00,5,0,809.0
SC16,2023/12/08,00:00-08:00,1,0,27.0
SC16,2023/12/08,05:00-13:00,3,0,520.0
SC16,2023/12/08,08:00-16:00,6,0,1062.0
SC16,2023/12/08,12:00-20:00,6,0,1173.0
SC16,2023/12/08,14:00-22:00,6,0,1045.0
SC16,2023/12/08,16:00-24:00,4,0,782.0
SC16,2023/12/09,00:00-08:00,1,0,48.0
SC16,2023/12/09,05:00-13:00,3,0,543.0
SC16,2023/12/09,08:00-16:00,6,0,1095.0
SC16,2023/12/09,12:00-20:00,7,0,1202.0
SC16,2023/12/09,14:00-22:00,6,0,1048.0
SC16,2023/12/09,16:00-24:00,4,0,780.0
SC16,2023/12/10,00:00-08:00,1,0,30.0
SC16,2023/12/10,05:00-13:00,3,0,552.0
SC16,2023/12/10,08:00-16:00,6,0,1114.0
SC16,2023/12/10,12:00-20:00,7,0,1217.0
SC16,2023/12/10,14:00-22:00,6,0,1061.0
SC16,2023/12/10,16:00-24:00,4,0,772.0
SC16,2023/12/11,00:00-08:00,1,0,24.0
SC16,2023/12/11,05:00-13:00,3,0,530.0
SC16,2023/12/11,08:00-16:00,6,0,1050.0
SC16,2023/12/11,12:00-20:00,6,0,1139.0
SC16,2023/12/11,14:00-22:00,6,0,1004.0
SC16,2023/12/11,16:00-24:00,4,0,743.0
SC16,2023/12/12,00:00-08:00,1,0,22.0
SC16,2023/12/12,05:00-13:00,3,0,501.0
SC16,2023/12/12,08:00-16:00,6,0,1020.0
SC16,2023/12/12,12:00-20:00,6,0,1087.0
SC16,2023/12/12,14:00-22:00,5,0,968.0
SC16,2023/12/12,16:00-24:00,4,0,709.0
SC16,2023/12/13,00:00-08:00,1,0,19.0
SC16,2023/12/13,05:00-13:00,3,0,502.0
SC16,2023/12/13,08:00-16:00,6,0,1009.0
SC16,2023/12/13,12:00-20:00,6,0,1096.0
SC16,2023/12/13,14:00-22:00,5,0,969.0
SC16,2023/12/13,16:00-24:00,4,0,724.0
SC16,2023/12/14,00:00-08:00,1,0,20.0
SC16,2023/12/14,05:00-13:00,3,0,520.0
SC16,2023/12/14,08:00-16:00,6,0,1037.0
SC16,2023/12/14,12:00-20:00,6,0,1105.0
SC16,2023/12/14,14:00-22:00,5,0,959.0
SC16,2023/12/14,16:00-24:00,4,0,697.0
SC16,2023/12/15,00:00-08:00,1,0,27.0
SC16,2023/12/15,05:00-13:00,3,0,528.0
SC16,2023/12/15,08:00-16:00,6,0,1047.0
SC16,2023/12/15,12:00-20:00,6,0,1096.0
SC16,2023/12/15,14:00-22:00,5,0,936.0
SC16,2023/12/15,16:00-24:00,4,0,659.0
SC16,2023/12/16,00:00-08:00,1,0,26.0
SC16,2023/12/16,05:00-13:00,3,0,550.0
SC16,2023/12/16,08:00-16:00,6,0,1043.0
SC16,2023/12/16,12:00-20:00,6,0,1069.0
SC16,2023/12/16,14:00-22:00,5,0,907.0
SC16,2023/12/16,16:00-24:00,4,0,637.0
SC16,2023/12/17,00:00-08:00,1,0,23.0
SC16,2023/12/17,05:00-13:00,3,0,538.0
SC16,2023/12/17,08:00-16:00,6,0,1038.0
SC16,2023/12/17,12:00-20:00,6,0,1087.0
SC16,2023/12/17,14:00-22:00,5,0,926.0
SC16,2023/12/17,16:00-24:00,4,0,643.0
SC16,2023/12/18,00:00-08:00,1,0,22.0
SC16,2023/12/18,05:00-13:00,3,0,513.0
SC16,2023/12/18,08:00-16:00,6,0,1032.0
